txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,,,,
15557,c20ad4,ETH,6-3-2020,BUY,5.345251989,0.3,,,,
15558,aab323,ETH,6-3-2020,BUY,1.479395245,0.3,,,,
15559,c81e72,ETH,6-3-2020,BUY,0.671538014,0.23,,,,
15560,aab323,BTC,6-3-2020,BUY,9.316262562,0.21,,,,
15561,c4ca42,BTC,6-3-2020,SELL,8.895477638,0.3,,,,
15562,a87ff6,BTC,6-3-2020,SELL,5.096223101,0.3,,,,
15563,e4da3b,BTC,6-3-2020,BUY,7.186799873,0.3,,,,
15564,c81e72,BTC,6-3-2020,BUY,5.719098181,0.3,,,,
15565,c4ca42,BTC,6-3-2020,SELL,5.12642736,0.3,,,,
15566,c4ca42,ETH,6-3-2020,SELL,2.255918854,0.3,,,,
15567,e4da3b,BTC,6-3-2020,BUY,1.969169923,0.16,,,,
15568,c4ca42,BTC,6-3-2020,BUY,8.528407602,0.3,,,,
15569,c20ad4,BTC,6-3-2020,BUY,0.112160348,0.3,,,,
15570,6512bd,BTC,7-3-2020,BUY,1.289693515,0.24,,,,
15571,8f14e4,ETH,7-3-2020,SELL,5.605182095,0.3,,,,
15572,aab323,ETH,7-3-2020,BUY,4.48436522,0.3,,,,
15573,45c48c,ETH,7-3-2020,BUY,2.840637253,0.27,,,,
15574,45c48c,ETH,7-3-2020,BUY,3.416557654,0.3,,,,
15575,6512bd,BTC,7-3-2020,BUY,1.413625548,0.3,,,,
15576,c51ce4,ETH,7-3-2020,BUY,8.399066425,0.3,,,,
15577,eccbc8,BTC,7-3-2020,BUY,6.51797488,0.3,,,,
15578,8f14e4,BTC,7-3-2020,BUY,8.619664666,0.3,,,,
15579,8f14e4,BTC,7-3-2020,BUY,2.664964481,0.19,,,,
15580,45c48c,BTC,7-3-2020,BUY,2.455887623,0.3,,,,
15581,6512bd,ETH,7-3-2020,BUY,0.316805666,0.3,,,,
15582,aab323,BTC,7-3-2020,BUY,7.132702025,0.12,,,,
15583,c4ca42,ETH,7-3-2020,BUY,0.964231272,0.3,,,,
15584,c9f0f8,BTC,8-3-2020,BUY,5.366146058,0.3,,,,
15585,e4da3b,ETH,8-3-2020,BUY,9.906912023,0.3,,,,
15586,6512bd,BTC,8-3-2020,BUY,4.609135039,0.3,,,,
15587,aab323,ETH,8-3-2020,BUY,6.649086953,0.3,,,,
15588,45c48c,ETH,8-3-2020,BUY,7.640826679,0.24,,,,
15589,6512bd,ETH,8-3-2020,BUY,9.019043924,0.3,,,,
15590,c4ca42,BTC,8-3-2020,BUY,7.644183862,0.3,,,,
15591,aab323,ETH,8-3-2020,BUY,4.725587845,0.3,,,,
15592,6512bd,BTC,8-3-2020,BUY,8.734491999,0.17,,,,
15593,c9f0f8,ETH,8-3-2020,BUY,1.90902077,0.3,,,,
15594,8f14e4,BTC,8-3-2020,BUY,2.188245174,0.3,,,,
15595,c9f0f8,BTC,8-3-2020,BUY,3.912237171,0.27,,,,
15596,eccbc8,ETH,8-3-2020,BUY,7.953300392,0.3,,,,
15597,8f14e4,ETH,8-3-2020,BUY,8.493613455,0.3,,,,
15598,a87ff6,ETH,8-3-2020,BUY,1.288779209,0.3,,,,
15599,c20ad4,BTC,9-3-2020,BUY,4.219027577,0.3,,,,
15600,c9f0f8,BTC,9-3-2020,BUY,9.134467914,0.3,,,,
15601,167909,ETH,9-3-2020,BUY,9.403158333,0.3,,,,
15602,a87ff6,ETH,9-3-2020,BUY,1.75852773,0.3,,,,
15603,45c48c,ETH,9-3-2020,BUY,4.431302022,0.21,,,,
15604,c4ca42,BTC,9-3-2020,BUY,3.92402622,0.3,,,,
15605,c51ce4,ETH,9-3-2020,BUY,3.98264329,0.3,,,,
15606,45c48c,ETH,9-3-2020,BUY,8.033521043,0.04,,,,
15607,eccbc8,BTC,9-3-2020,BUY,1.949083307,0.15,,,,
15608,6512bd,BTC,9-3-2020,BUY,1.52887489,0.12,,,,
15609,c51ce4,BTC,9-3-2020,BUY,1.988634275,0.3,,,,
15610,d3d944,BTC,10-3-2020,BUY,9.8538021,0.3,,,,
15611,aab323,ETH,10-3-2020,SELL,1.365729372,0.16,,,,
15612,c9f0f8,ETH,10-3-2020,BUY,6.419351719,0.3,,,,
15613,6512bd,BTC,10-3-2020,BUY,4.935519208,0.14,,,,
15614,c9f0f8,BTC,10-3-2020,BUY,4.40903143,0.13,,,,
15615,c51ce4,ETH,10-3-2020,BUY,0.765701711,0.3,,,,
15616,a87ff6,BTC,10-3-2020,BUY,1.053084758,0.01,,,,
15617,6512bd,BTC,10-3-2020,BUY,3.437770696,0.3,,,,
15618,eccbc8,BTC,10-3-2020,BUY,8.240820629,0.24,,,,
15619,c81e72,ETH,10-3-2020,BUY,0.043229846,0.3,,,,
15620,c20ad4,BTC,10-3-2020,BUY,0.086121551,0.3,,,,
15621,6512bd,BTC,11-3-2020,BUY,1.44020721,0.13,,,,
15622,8f14e4,BTC,11-3-2020,BUY,7.642581918,0.11,,,,
15623,45c48c,ETH,11-3-2020,BUY,4.633177023,0.3,,,,
15624,aab323,ETH,11-3-2020,BUY,5.341439733,0.3,,,,
15625,a87ff6,BTC,11-3-2020,BUY,6.561009481,0.3,,,,
15626,c4ca42,ETH,11-3-2020,SELL,5.441673705,0.3,,,,
15627,6512bd,BTC,11-3-2020,BUY,7.57648046,0.3,,,,
15628,c81e72,ETH,11-3-2020,BUY,8.51359102,0.3,,,,
15629,45c48c,BTC,12-3-2020,BUY,2.268254645,0.3,,,,
15630,45c48c,ETH,12-3-2020,BUY,0.122037169,0.03,,,,
15631,aab323,BTC,12-3-2020,SELL,1.974167541,0.3,,,,
15632,aab323,BTC,12-3-2020,BUY,5.504916438,0.3,,,,
15633,a87ff6,BTC,12-3-2020,BUY,2.714463269,0.3,,,,
15634,d3d944,ETH,12-3-2020,SELL,9.778195219,0.3,,,,
15635,eccbc8,ETH,12-3-2020,SELL,3.514680428,0.3,,,,
15636,45c48c,BTC,12-3-2020,BUY,6.751216531,0.3,,,,
15637,c20ad4,BTC,12-3-2020,BUY,3.402777148,0.08,,,,
15638,c20ad4,ETH,12-3-2020,BUY,5.043275736,0.3,,,,
15639,45c48c,BTC,12-3-2020,BUY,1.146893336,0.05,,,,
15640,45c48c,ETH,12-3-2020,BUY,5.71107085,0.3,,,,
15641,45c48c,ETH,12-3-2020,BUY,2.188098557,0.04,,,,
15642,6512bd,ETH,12-3-2020,BUY,9.768733558,0.3,,,,
15643,a87ff6,ETH,12-3-2020,BUY,9.127085114,0.25,,,,
15644,c20ad4,BTC,12-3-2020,SELL,4.069600276,0.3,,,,
15645,167909,BTC,12-3-2020,BUY,8.206426588,0.1,,,,
15646,c20ad4,BTC,12-3-2020,BUY,3.168417248,0.3,,,,
15647,6512bd,ETH,13-3-2020,BUY,1.213737475,0.3,,,,
15648,45c48c,ETH,13-3-2020,BUY,7.611686926,0.3,,,,
15649,c4ca42,BTC,13-3-2020,BUY,7.423656578,0.3,,,,
15650,8f14e4,ETH,13-3-2020,BUY,2.152677356,0.3,,,,
15651,8f14e4,ETH,13-3-2020,BUY,5.208274446,0.3,,,,
15652,e4da3b,BTC,13-3-2020,BUY,7.82906873,0.3,,,,
15653,c4ca42,ETH,13-3-2020,BUY,3.302968158,0.18,,,,
15654,45c48c,BTC,13-3-2020,BUY,6.509678291,0.3,,,,
15655,6512bd,BTC,13-3-2020,BUY,7.899866909,0.3,,,,
15656,aab323,ETH,13-3-2020,BUY,0.74215462,0.3,,,,
15657,e4da3b,ETH,13-3-2020,BUY,8.126967946,0.3,,,,
15658,c9f0f8,ETH,13-3-2020,BUY,2.023612419,0.3,,,,
15659,c20ad4,ETH,13-3-2020,BUY,7.293950939,0.3,,,,
15660,a87ff6,BTC,14-3-2020,BUY,1.56677226,0.3,,,,
15661,c4ca42,ETH,14-3-2020,BUY,9.19984699,0.3,,,,
15662,45c48c,BTC,14-3-2020,BUY,8.100772391,0.3,,,,
15663,c81e72,ETH,14-3-2020,BUY,5.584604613,0.3,,,,
15664,c9f0f8,BTC,14-3-2020,BUY,8.315391913,0.3,,,,
15665,167909,BTC,14-3-2020,BUY,4.627947849,0.3,,,,
15666,167909,ETH,14-3-2020,SELL,4.466999282,0.22,,,,
15667,c20ad4,ETH,14-3-2020,SELL,2.830879063,0.2,,,,
15668,c9f0f8,BTC,14-3-2020,BUY,5.237114175,0.3,,,,
15669,d3d944,BTC,14-3-2020,BUY,9.51804283,0.3,,,,
15670,d3d944,ETH,14-3-2020,BUY,7.979493997,0.3,,,,
15671,c51ce4,BTC,14-3-2020,SELL,6.209122932,0.3,,,,
15672,c81e72,BTC,14-3-2020,BUY,7.095669129,0.3,,,,
15673,8f14e4,BTC,14-3-2020,BUY,2.597991801,0.3,,,,
15674,45c48c,BTC,14-3-2020,BUY,7.623007557,0.3,,,,
15675,45c48c,BTC,15-3-2020,BUY,1.502532644,0.25,,,,
15676,c51ce4,BTC,15-3-2020,SELL,7.572094427,0.3,,,,
15677,c9f0f8,BTC,15-3-2020,BUY,1.846195703,0.3,,,,
15678,c51ce4,BTC,15-3-2020,BUY,9.877811387,0.24,,,,
15679,d3d944,BTC,15-3-2020,BUY,5.070565611,0.3,,,,
15680,6512bd,ETH,15-3-2020,BUY,4.166792059,0.3,,,,
15681,aab323,BTC,15-3-2020,BUY,7.940786489,0.16,,,,
15682,c51ce4,ETH,15-3-2020,BUY,9.518652083,0.15,,,,
15683,a87ff6,BTC,15-3-2020,BUY,6.508449876,0.3,,,,
15684,d3d944,ETH,15-3-2020,BUY,0.784008028,0.19,,,,
15685,c4ca42,ETH,16-3-2020,BUY,9.776282333,0.3,,,,
15686,8f14e4,ETH,16-3-2020,BUY,1.232011957,0.15,,,,
15687,6512bd,ETH,16-3-2020,SELL,3.279292729,0.3,,,,
15688,c4ca42,ETH,16-3-2020,BUY,9.991499642,0.03,,,,
15689,e4da3b,ETH,16-3-2020,BUY,2.995288559,0.3,,,,
15690,eccbc8,ETH,16-3-2020,SELL,1.6908722,0.17,,,,
15691,c4ca42,BTC,16-3-2020,BUY,6.989731883,0.3,,,,
15692,167909,ETH,16-3-2020,BUY,7.264640346,0.05,,,,
15693,c20ad4,BTC,16-3-2020,BUY,9.323811892,0.3,,,,
15694,c81e72,ETH,16-3-2020,BUY,4.495948975,0.3,,,,
15695,c4ca42,BTC,16-3-2020,BUY,9.403024009,0.3,,,,
15696,8f14e4,BTC,16-3-2020,BUY,5.860557277,0.3,,,,
15697,45c48c,ETH,16-3-2020,BUY,9.486044849,0.3,,,,
15698,c81e72,ETH,17-3-2020,BUY,7.131852374,0.17,,,,
15699,c4ca42,BTC,17-3-2020,SELL,4.249721344,0.3,,,,
15700,167909,ETH,17-3-2020,BUY,9.010929045,0.07,,,,
15701,c81e72,ETH,17-3-2020,BUY,9.523565891,0.3,,,,
15702,eccbc8,ETH,17-3-2020,SELL,9.7657147,0.28,,,,
15703,a87ff6,ETH,17-3-2020,BUY,6.343495841,0.3,,,,
15704,e4da3b,BTC,17-3-2020,BUY,7.538740172,0.3,,,,
15705,c81e72,BTC,17-3-2020,SELL,8.662786518,0.3,,,,
15706,167909,BTC,17-3-2020,BUY,4.20800421,0.05,,,,
15707,e4da3b,BTC,17-3-2020,SELL,9.930025865,0.3,,,,
15708,aab323,BTC,17-3-2020,SELL,7.111194773,0.09,,,,
15709,c81e72,ETH,17-3-2020,BUY,2.20781274,0.3,,,,
15710,c4ca42,ETH,17-3-2020,BUY,2.842704538,0.06,,,,
15711,c81e72,ETH,18-3-2020,BUY,0.307471762,0.06,,,,
15712,167909,BTC,18-3-2020,BUY,9.53913131,0.3,,,,
15713,c81e72,BTC,18-3-2020,BUY,0.777235501,0.3,,,,
15714,a87ff6,ETH,18-3-2020,SELL,8.018146493,0.3,,,,
15715,c51ce4,BTC,18-3-2020,BUY,5.754724683,0.3,,,,
15716,eccbc8,BTC,18-3-2020,BUY,3.176029467,0.3,,,,
15717,6512bd,BTC,18-3-2020,BUY,5.659033133,0.3,,,,
15718,c51ce4,BTC,18-3-2020,BUY,7.27419079,0.3,,,,
15719,c51ce4,ETH,18-3-2020,SELL,4.995466304,0.07,,,,
15720,e4da3b,ETH,18-3-2020,BUY,3.799290497,0.22,,,,
15721,eccbc8,ETH,18-3-2020,BUY,5.278565452,0.3,,,,
15722,c51ce4,BTC,18-3-2020,BUY,6.703350415,0.3,,,,
15723,c20ad4,BTC,18-3-2020,BUY,8.450693678,0.3,,,,
15724,e4da3b,BTC,18-3-2020,BUY,7.97643636,0.3,,,,
15725,c4ca42,ETH,19-3-2020,SELL,5.237632524,0.3,,,,
15726,d3d944,BTC,19-3-2020,BUY,1.414912189,0.3,,,,
15727,c9f0f8,ETH,19-3-2020,BUY,6.926556898,0.3,,,,
15728,167909,BTC,19-3-2020,BUY,4.946898017,0.3,,,,
15729,45c48c,ETH,19-3-2020,BUY,8.948858945,0.3,,,,
15730,c4ca42,BTC,19-3-2020,BUY,0.228236066,0.3,,,,
15731,c9f0f8,BTC,19-3-2020,BUY,4.021311475,0.21,,,,
15732,c9f0f8,ETH,19-3-2020,BUY,7.947224971,0.01,,,,
15733,d3d944,ETH,19-3-2020,BUY,4.698705508,0.14,,,,
15734,6512bd,BTC,19-3-2020,BUY,6.978970227,0.3,,,,
15735,c51ce4,ETH,19-3-2020,BUY,8.867136076,0.3,,,,
15736,c81e72,BTC,19-3-2020,SELL,1.609741783,0.3,,,,
15737,6512bd,ETH,19-3-2020,BUY,0.519179271,0.3,,,,
15738,c51ce4,ETH,19-3-2020,BUY,7.917226307,0.3,,,,
15739,eccbc8,BTC,19-3-2020,BUY,6.645334453,0.3,,,,
15740,c20ad4,BTC,20-3-2020,BUY,7.506846088,0.3,,,,
15741,a87ff6,BTC,20-3-2020,BUY,7.208596189,0.3,,,,
15742,eccbc8,BTC,20-3-2020,BUY,1.447174306,0.04,,,,
15743,6512bd,BTC,20-3-2020,BUY,0.181055945,0.3,,,,
15744,d3d944,ETH,20-3-2020,BUY,7.800464942,0.3,,,,
15745,eccbc8,ETH,20-3-2020,BUY,3.027907216,0.3,,,,
15746,e4da3b,BTC,20-3-2020,BUY,8.911928392,0.3,,,,
15747,c20ad4,BTC,20-3-2020,SELL,4.652760968,0.3,,,,
15748,167909,BTC,20-3-2020,BUY,6.775913418,0.3,,,,
15749,c4ca42,BTC,20-3-2020,BUY,9.688324953,0.3,,,,
15750,6512bd,ETH,20-3-2020,BUY,9.640706385,0.3,,,,
15751,aab323,ETH,20-3-2020,SELL,1.657333421,0.3,,,,
15752,c51ce4,BTC,20-3-2020,SELL,7.100888139,0.3,,,,
15753,d3d944,BTC,20-3-2020,BUY,8.999502225,0.3,,,,
15754,c81e72,BTC,20-3-2020,SELL,0.748348379,0.3,,,,
15755,d3d944,ETH,20-3-2020,SELL,8.486945122,0.3,,,,
15756,c81e72,BTC,20-3-2020,BUY,5.881388028,0.3,,,,
15757,aab323,ETH,21-3-2020,BUY,5.745348321,0.3,,,,
15758,c51ce4,ETH,21-3-2020,SELL,3.201912472,0.3,,,,
15759,167909,BTC,21-3-2020,BUY,2.011470523,0.3,,,,
15760,eccbc8,ETH,21-3-2020,BUY,5.073802784,0.3,,,,
15761,eccbc8,ETH,21-3-2020,SELL,3.269885869,0.29,,,,
15762,e4da3b,ETH,21-3-2020,BUY,4.57934508,0.3,,,,
15763,c81e72,BTC,21-3-2020,BUY,1.088614488,0.13,,,,
15764,aab323,ETH,21-3-2020,BUY,1.490445425,0.3,,,,
15765,a87ff6,ETH,21-3-2020,BUY,9.740982922,0.3,,,,
15766,c81e72,ETH,21-3-2020,BUY,5.139419975,0.2,,,,
15767,a87ff6,ETH,21-3-2020,BUY,1.40961939,0.3,,,,
15768,45c48c,BTC,21-3-2020,BUY,9.12730134,0.13,,,,
15769,eccbc8,ETH,21-3-2020,SELL,2.506694501,0.13,,,,
15770,a87ff6,BTC,21-3-2020,SELL,5.360223184,0.07,,,,
15771,aab323,BTC,21-3-2020,SELL,1.639606363,0.17,,,,
15772,eccbc8,ETH,21-3-2020,BUY,0.540067096,0.06,,,,
15773,45c48c,ETH,22-3-2020,BUY,0.352670615,0.3,,,,
15774,c20ad4,BTC,22-3-2020,BUY,3.899554363,0.3,,,,
15775,6512bd,BTC,22-3-2020,BUY,2.745620634,0.3,,,,
15776,c4ca42,ETH,22-3-2020,BUY,0.61253852,0.3,,,,
15777,a87ff6,ETH,22-3-2020,BUY,8.212106039,0.3,,,,
15778,c81e72,ETH,22-3-2020,BUY,1.09820368,0.3,,,,
15779,c4ca42,BTC,22-3-2020,BUY,8.761640055,0.3,,,,
15780,c20ad4,ETH,22-3-2020,SELL,9.702162033,0.3,,,,
15781,a87ff6,ETH,22-3-2020,BUY,4.093235231,0.11,,,,
15782,a87ff6,ETH,22-3-2020,BUY,3.91025028,0.3,,,,
15783,45c48c,ETH,22-3-2020,BUY,3.966145745,0.3,,,,
15784,6512bd,BTC,22-3-2020,SELL,8.362537998,0.3,,,,
15785,c51ce4,ETH,23-3-2020,BUY,6.39790496,0.3,,,,
15786,c51ce4,ETH,23-3-2020,BUY,8.965374233,0.3,,,,
15787,c51ce4,ETH,23-3-2020,SELL,9.897092874,0.3,,,,
15788,c20ad4,BTC,23-3-2020,BUY,0.052681065,0.3,,,,
15789,c51ce4,ETH,23-3-2020,BUY,7.810554114,0.3,,,,
15790,d3d944,BTC,23-3-2020,BUY,5.139909227,0.3,,,,
15791,c20ad4,ETH,23-3-2020,BUY,2.322216599,0.3,,,,
15792,c4ca42,BTC,23-3-2020,BUY,1.726060452,0.3,,,,
15793,6512bd,ETH,23-3-2020,BUY,0.172464351,0.14,,,,
15794,6512bd,BTC,23-3-2020,BUY,3.014096797,0.3,,,,
15795,a87ff6,BTC,23-3-2020,BUY,0.253585576,0.2,,,,
15796,aab323,BTC,23-3-2020,BUY,8.761501108,0.21,,,,
15797,eccbc8,BTC,23-3-2020,BUY,6.054171567,0.12,,,,
15798,e4da3b,BTC,23-3-2020,SELL,8.79518843,0.2,,,,
15799,c81e72,ETH,23-3-2020,BUY,1.400987894,0.3,,,,
15800,d3d944,ETH,23-3-2020,BUY,0.973779269,0.18,,,,
15801,e4da3b,ETH,23-3-2020,BUY,1.934903371,0.16,,,,
15802,45c48c,ETH,23-3-2020,BUY,1.135263224,0.14,,,,
15803,eccbc8,BTC,23-3-2020,BUY,2.295326577,0.3,,,,
15804,a87ff6,BTC,23-3-2020,BUY,0.121313503,0.16,,,,
15805,d3d944,BTC,23-3-2020,BUY,5.6979737,0.3,,,,
15806,c81e72,ETH,23-3-2020,BUY,6.564858989,0.3,,,,
15807,d3d944,BTC,24-3-2020,SELL,1.75632092,0.3,,,,
15808,c4ca42,ETH,24-3-2020,BUY,2.580623222,0.3,,,,
15809,6512bd,BTC,24-3-2020,BUY,9.305943235,0.3,,,,
15810,e4da3b,BTC,24-3-2020,BUY,4.920090939,0.3,,,,
15811,d3d944,BTC,24-3-2020,SELL,7.230808819,0.21,,,,
15812,6512bd,ETH,24-3-2020,BUY,7.80262284,0.3,,,,
15813,167909,ETH,24-3-2020,BUY,4.896619824,0.3,,,,
15814,d3d944,BTC,24-3-2020,BUY,6.660198023,0.01,,,,
15815,a87ff6,ETH,24-3-2020,BUY,0.924870004,0.3,,,,
15816,167909,BTC,24-3-2020,BUY,6.606985078,0.3,,,,
15817,8f14e4,ETH,24-3-2020,BUY,6.573262284,0.16,,,,
15818,45c48c,BTC,24-3-2020,BUY,3.065333574,0.02,,,,
15819,e4da3b,ETH,24-3-2020,BUY,5.710844417,0.3,,,,
15820,c81e72,ETH,24-3-2020,SELL,2.218264369,0.3,,,,
15821,6512bd,BTC,25-3-2020,BUY,0.508840878,0.3,,,,
15822,aab323,BTC,25-3-2020,BUY,0.217577212,0.3,,,,
15823,c4ca42,ETH,25-3-2020,BUY,4.687210165,0.3,,,,
15824,c81e72,ETH,25-3-2020,BUY,6.485523732,0.01,,,,
15825,eccbc8,BTC,25-3-2020,BUY,1.198625249,0.24,,,,
15826,8f14e4,ETH,25-3-2020,BUY,3.104244942,0.3,,,,
15827,c51ce4,ETH,25-3-2020,BUY,0.087126851,0.14,,,,
15828,c20ad4,BTC,25-3-2020,BUY,9.187038366,0.3,,,,
15829,167909,BTC,25-3-2020,BUY,8.149603787,0.25,,,,
15830,45c48c,ETH,26-3-2020,BUY,3.182655096,0.21,,,,
15831,c20ad4,BTC,26-3-2020,BUY,7.047932183,0.21,,,,
15832,45c48c,ETH,26-3-2020,BUY,8.543908337,0.3,,,,
15833,6512bd,ETH,26-3-2020,BUY,2.578574431,0.3,,,,
15834,c81e72,BTC,26-3-2020,BUY,8.134434582,0,,,,
15835,167909,BTC,26-3-2020,SELL,0.82044411,0.17,,,,
15836,c81e72,ETH,26-3-2020,BUY,9.010460917,0.27,,,,
15837,6512bd,BTC,26-3-2020,BUY,1.239878937,0.05,,,,
15838,6512bd,BTC,26-3-2020,BUY,5.73750826,0.01,,,,
15839,e4da3b,BTC,26-3-2020,BUY,9.869654564,0.3,,,,
15840,c4ca42,ETH,26-3-2020,SELL,7.329735498,0.3,,,,
15841,a87ff6,ETH,26-3-2020,BUY,0.221114669,0,,,,
15842,c81e72,ETH,26-3-2020,BUY,3.56627869,0.3,,,,
15843,c51ce4,ETH,26-3-2020,BUY,0.585136923,0.3,,,,
15844,c4ca42,ETH,26-3-2020,BUY,9.650456269,0.3,,,,
15845,167909,ETH,26-3-2020,SELL,4.842760033,0.3,,,,
15846,8f14e4,BTC,26-3-2020,BUY,1.391229882,0.19,,,,
15847,c4ca42,BTC,26-3-2020,BUY,5.204411004,0.3,,,,
15848,167909,ETH,27-3-2020,BUY,5.299314325,0.3,,,,
15849,d3d944,BTC,27-3-2020,SELL,9.255427197,0.3,,,,
15850,c20ad4,ETH,27-3-2020,BUY,5.926038499,0.24,,,,
15851,c4ca42,BTC,27-3-2020,BUY,2.765779115,0.3,,,,
15852,c20ad4,BTC,27-3-2020,BUY,0.761192395,0.13,,,,
15853,c9f0f8,ETH,27-3-2020,BUY,0.402762037,0.02,,,,
15854,c9f0f8,BTC,27-3-2020,BUY,8.39491652,0.3,,,,
15855,aab323,BTC,27-3-2020,BUY,0.273547662,0.3,,,,
15856,45c48c,ETH,27-3-2020,BUY,8.853967429,0.3,,,,
15857,c9f0f8,ETH,27-3-2020,BUY,9.246480143,0.3,,,,
15858,c20ad4,ETH,28-3-2020,BUY,1.163795971,0.3,,,,
15859,c81e72,BTC,28-3-2020,SELL,0.446708859,0,,,,
15860,167909,BTC,28-3-2020,SELL,4.102421525,0.3,,,,
15861,167909,BTC,28-3-2020,BUY,8.36764705,0.16,,,,
15862,e4da3b,ETH,28-3-2020,BUY,9.096003346,0.3,,,,
15863,aab323,BTC,28-3-2020,BUY,0.79717383,0.3,,,,
15864,45c48c,ETH,28-3-2020,BUY,8.956907046,0.3,,,,
15865,6512bd,BTC,28-3-2020,BUY,0.02124429,0.11,,,,
15866,c9f0f8,ETH,29-3-2020,SELL,5.152170903,0.15,,,,
15867,e4da3b,BTC,29-3-2020,BUY,0.632042992,0.11,,,,
15868,e4da3b,BTC,29-3-2020,BUY,1.9468532,0.3,,,,
15869,c20ad4,BTC,29-3-2020,BUY,0.519152937,0.07,,,,
15870,c51ce4,BTC,29-3-2020,BUY,6.180703031,0.3,,,,
15871,167909,ETH,29-3-2020,BUY,8.471518392,0.3,,,,
15872,c20ad4,BTC,29-3-2020,BUY,3.198310925,0.3,,,,
15873,167909,BTC,29-3-2020,BUY,3.03949157,0.3,,,,
15874,d3d944,ETH,29-3-2020,SELL,3.040487426,0.3,,,,
15875,a87ff6,ETH,29-3-2020,BUY,8.32666669,0.3,,,,
15876,eccbc8,BTC,29-3-2020,BUY,0.813708873,0.16,,,,
15877,c20ad4,ETH,29-3-2020,BUY,4.571806967,0.12,,,,
15878,c20ad4,BTC,29-3-2020,BUY,3.32332522,0.3,,,,
15879,a87ff6,BTC,29-3-2020,SELL,1.696200897,0.3,,,,
15880,c81e72,ETH,29-3-2020,BUY,5.6884378,0.18,,,,
15881,6512bd,BTC,30-3-2020,BUY,3.189223638,0.3,,,,
15882,c81e72,BTC,30-3-2020,SELL,6.437688962,0.3,,,,
15883,45c48c,BTC,30-3-2020,BUY,3.807291931,0.3,,,,
15884,e4da3b,BTC,30-3-2020,SELL,7.508415223,0.16,,,,
15885,c4ca42,BTC,30-3-2020,BUY,1.586456573,0.3,,,,
15886,167909,ETH,30-3-2020,BUY,5.986665011,0.3,,,,
15887,c20ad4,ETH,30-3-2020,BUY,9.86194615,0.3,,,,
15888,c81e72,ETH,30-3-2020,BUY,1.799077888,0.3,,,,
15889,e4da3b,BTC,30-3-2020,BUY,5.966949974,0.3,,,,
15890,c51ce4,BTC,30-3-2020,BUY,3.503555474,0.15,,,,
15891,c51ce4,BTC,30-3-2020,BUY,4.107732898,0.3,,,,
15892,45c48c,ETH,30-3-2020,BUY,1.997067464,0.3,,,,
15893,e4da3b,ETH,30-3-2020,SELL,8.907558361,0.3,,,,
15894,c51ce4,BTC,30-3-2020,BUY,9.27239716,0.3,,,,
15895,6512bd,BTC,30-3-2020,BUY,6.433080351,0.3,,,,
15896,aab323,BTC,31-3-2020,BUY,1.233878096,0.3,,,,
15897,45c48c,ETH,31-3-2020,BUY,5.93111975,0.3,,,,
15898,8f14e4,BTC,31-3-2020,BUY,5.818961165,0.26,,,,
15899,aab323,BTC,31-3-2020,SELL,4.798026733,0.3,,,,
15900,c4ca42,BTC,31-3-2020,BUY,8.108920332,0.3,,,,
15901,c20ad4,BTC,31-3-2020,BUY,4.724704448,0.3,,,,
15902,aab323,BTC,31-3-2020,BUY,0.149065382,0.3,,,,
15903,c81e72,BTC,31-3-2020,BUY,2.306288028,0.3,,,,
15904,c4ca42,ETH,31-3-2020,BUY,5.482266459,0.3,,,,
15905,d3d944,BTC,31-3-2020,BUY,2.196208286,0.3,,,,
15906,45c48c,ETH,31-3-2020,SELL,3.151268797,0.24,,,,
15907,aab323,ETH,31-3-2020,BUY,3.967707322,0.3,,,,
15908,6512bd,ETH,31-3-2020,BUY,1.813499239,0.3,,,,
15909,6512bd,BTC,31-3-2020,BUY,7.530399796,0.3,,,,
15910,c20ad4,BTC,31-3-2020,BUY,1.787625793,0.3,,,,
15911,c51ce4,ETH,31-3-2020,BUY,3.61478075,0.3,,,,
15912,eccbc8,BTC,31-3-2020,BUY,4.202029761,0.3,,,,
15913,aab323,ETH,31-3-2020,BUY,6.790849801,0.3,,,,
15914,a87ff6,BTC,1-4-2020,BUY,8.338781071,0.15,,,,
15915,167909,BTC,1-4-2020,BUY,2.886146015,0.29,,,,
15916,a87ff6,ETH,1-4-2020,SELL,3.795931696,0.3,,,,
15917,c4ca42,BTC,1-4-2020,BUY,5.950529924,0.3,,,,
15918,c9f0f8,ETH,1-4-2020,BUY,8.501943039,0.3,,,,
15919,d3d944,ETH,1-4-2020,BUY,8.834377702,0.1,,,,
15920,45c48c,ETH,1-4-2020,BUY,5.640489631,0.3,,,,
15921,8f14e4,ETH,1-4-2020,BUY,0.97762026,0.09,,,,
15922,c9f0f8,BTC,1-4-2020,BUY,6.434106113,0.3,,,,
15923,c81e72,ETH,1-4-2020,BUY,4.956452521,0.3,,,,
15924,167909,BTC,2-4-2020,BUY,7.825676937,0.3,,,,
15925,c9f0f8,BTC,2-4-2020,BUY,2.933930726,0.3,,,,
15926,aab323,BTC,2-4-2020,SELL,3.624143387,0.3,,,,
15927,c81e72,ETH,2-4-2020,BUY,6.838242037,0.3,,,,
15928,a87ff6,ETH,2-4-2020,BUY,6.801600812,0.11,,,,
15929,c4ca42,BTC,2-4-2020,BUY,6.387137908,0.3,,,,
